Row ID,Order ID,Customer ID,Product ID,Product Name,Customer Name,Country,State,City,Postal Code,Order Date,Ship Date,Ship Mode,Segment,Category,Sub-Category,Sales,Quantity,Profit,Discount,Region,ï»¿Row ID
2666,CA-2017-164784,HF-14995,OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Herbert Flentye,United States,Tennessee,Memphis,38109,01-05-2017,04-05-2017,First Class,Consumer,Office Supplies,Binders,2.742,2,-2.0108,0.7,South,
2686,CA-2017-133123,KB-16315,OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Karl Braun,United States,North Carolina,Thomasville,27360,06-09-2017,11-09-2017,Standard Class,Consumer,Office Supplies,Envelopes,95.952,3,29.985,0.2,South,
2687,CA-2017-133123,KB-16315,OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,Karl Braun,United States,North Carolina,Thomasville,27360,06-09-2017,11-09-2017,Standard Class,Consumer,Office Supplies,Binders,3.204,2,-2.4564,0.7,South,
2723,CA-2017-164735,TB-21400,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,Tom Boeckenhauer,United States,Virginia,Alexandria,22304,14-04-2017,19-04-2017,Second Class,Consumer,Office Supplies,Storage,81.2,5,12.18,0,South,
2759,CA-2017-146171,JP-16135,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",Julie Prescott,United States,Georgia,Columbus,31907,11-03-2017,15-03-2017,Standard Class,Home Office,Furniture,Furnishings,76.92,4,31.5372,0,South,
2760,CA-2017-146171,JP-16135,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart,Julie Prescott,United States,Georgia,Columbus,31907,11-03-2017,15-03-2017,Standard Class,Home Office,Office Supplies,Storage,481.32,4,125.1432,0,South,
2801,CA-2017-153318,JS-15595,TEC-PH-10000984,Panasonic KX-TG9471B,Jill Stevenson,United States,Florida,Miami,33180,25-10-2017,28-10-2017,First Class,Corporate,Technology,Phones,783.96,5,78.396,0.2,South,
2839,CA-2017-147368,TC-21295,TEC-MA-10002178,Cisco CP-7937G Unified IP Conference Station Phone,Toby Carlisle,United States,Florida,Tallahassee,32303,09-06-2017,12-06-2017,First Class,Consumer,Technology,Machines,695.7,2,-27.828,0.5,South,
2850,CA-2017-123617,AJ-10780,OFF-BI-10002976,ACCOHIDE Binder by Acco,Anthony Jacobs,United States,Florida,Palm Coast,32137,28-11-2017,03-12-2017,Standard Class,Corporate,Office Supplies,Binders,7.434,6,-5.6994,0.7,South,
2858,CA-2017-154690,CC-12370,FUR-CH-10000988,Hon Olson Stacker Stools,Christopher Conant,United States,North Carolina,Fayetteville,28314,15-08-2017,17-08-2017,Second Class,Consumer,Furniture,Chairs,225.296,2,22.5296,0.2,South,
2898,US-2017-164630,EB-13975,TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,Erica Bern,United States,North Carolina,Charlotte,28205,04-01-2017,09-01-2017,Standard Class,Corporate,Technology,Copiers,959.968,4,119.996,0.2,South,
2986,CA-2017-139269,JB-16045,FUR-FU-10000755,Eldon Expressions Mahogany Wood Desk Collection,Julia Barnett,United States,Georgia,Columbus,31907,25-05-2017,30-05-2017,Standard Class,Home Office,Furniture,Furnishings,24.96,4,6.24,0,South,
2987,CA-2017-139269,JB-16045,OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",Julia Barnett,United States,Georgia,Columbus,31907,25-05-2017,30-05-2017,Standard Class,Home Office,Office Supplies,Paper,19.36,2,9.2928,0,South,
2988,CA-2017-139269,JB-16045,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Julia Barnett,United States,Georgia,Columbus,31907,25-05-2017,30-05-2017,Standard Class,Home Office,Office Supplies,Storage,1267.65,9,152.118,0,South,
3009,CA-2017-124772,JG-15160,FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",James Galang,United States,Kentucky,Murray,42071,05-12-2017,06-12-2017,First Class,Consumer,Furniture,Furnishings,191.82,3,74.8098,0,South,
3041,US-2017-147991,ZD-21925,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Zuschuss Donatelli,United States,Tennessee,Chattanooga,37421,05-05-2017,09-05-2017,Standard Class,Consumer,Furniture,Furnishings,16.72,5,3.344,0.2,South,
3159,US-2017-162677,DB-13210,OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Dean Braden,United States,North Carolina,Jacksonville,28540,26-03-2017,27-03-2017,First Class,Consumer,Office Supplies,Storage,67.64,5,5.9185,0.2,South,
3160,US-2017-162677,DB-13210,TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,Dean Braden,United States,North Carolina,Jacksonville,28540,26-03-2017,27-03-2017,First Class,Consumer,Technology,Accessories,119.976,3,-17.9964,0.2,South,
3169,CA-2017-138695,KC-16675,FUR-CH-10003833,Novimex Fabric Task Chair,Kimberly Carter,United States,Florida,Tallahassee,32303,28-05-2017,03-06-2017,Standard Class,Corporate,Furniture,Chairs,390.272,8,-24.392,0.2,South,
3170,CA-2017-138695,KC-16675,OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Kimberly Carter,United States,Florida,Tallahassee,32303,28-05-2017,03-06-2017,Standard Class,Corporate,Office Supplies,Paper,62.192,13,19.435,0.2,South,
3196,CA-2017-169026,CM-12655,OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",Corinna Mitchell,United States,Mississippi,Jackson,39212,08-08-2017,13-08-2017,Standard Class,Home Office,Office Supplies,Fasteners,23.34,3,0.2334,0,South,
3242,US-2017-140809,CK-12760,OFF-ST-10002214,X-Rack File for Hanging Folders,Cyma Kinney,United States,Virginia,Arlington,22204,01-02-2017,03-02-2017,First Class,Corporate,Office Supplies,Storage,56.45,5,14.677,0,South,
3258,US-2017-161844,DK-12835,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,Damala Kotsonis,United States,Tennessee,Franklin,37064,09-12-2017,14-12-2017,Second Class,Corporate,Furniture,Tables,79.974,3,-29.3238,0.4,South,
3259,US-2017-161844,DK-12835,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Damala Kotsonis,United States,Tennessee,Franklin,37064,09-12-2017,14-12-2017,Second Class,Corporate,Office Supplies,Binders,2.946,2,-2.0622,0.7,South,
3265,CA-2017-122518,RF-19345,OFF-LA-10001641,Avery 518,Randy Ferguson,United States,Florida,Miami,33180,04-03-2017,08-03-2017,Second Class,Corporate,Office Supplies,Labels,10.08,4,3.528,0.2,South,
3312,CA-2017-162747,AH-10030,FUR-FU-10003691,"Eldon Image Series Desk Accessories, Ebony",Aaron Hawkins,United States,Mississippi,Gulfport,39503,20-03-2017,25-03-2017,Second Class,Corporate,Furniture,Furnishings,86.45,7,38.038,0,South,
3456,CA-2017-166485,AH-10210,OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Alan Hwang,United States,Tennessee,Nashville,37211,20-02-2017,27-02-2017,Standard Class,Consumer,Office Supplies,Paper,16.496,2,5.5674,0.2,South,
3464,CA-2017-165470,HJ-14875,OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Heather Jas,United States,Florida,Jacksonville,32216,25-11-2017,30-11-2017,Standard Class,Home Office,Office Supplies,Paper,5.08,1,1.651,0.2,South,
3469,CA-2017-146143,MC-17845,FUR-FU-10002045,"Executive Impressions 14""",Michael Chen,United States,Mississippi,Jackson,39212,14-12-2017,19-12-2017,Standard Class,Consumer,Furniture,Furnishings,133.38,6,58.6872,0,South,
3487,US-2017-134761,DB-13210,TEC-PH-10002890,AT&T 17929 Lendline Telephone,Dean Braden,United States,North Carolina,Hickory,28601,30-11-2017,30-11-2017,Same Day,Consumer,Technology,Phones,36.192,1,2.7144,0.2,South,
3500,CA-2017-108616,JK-15730,TEC-AC-10000420,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,Joe Kamberova,United States,Alabama,Mobile,36608,29-09-2017,03-10-2017,Standard Class,Consumer,Technology,Accessories,209.97,3,71.3898,0,South,
3501,CA-2017-108616,JK-15730,OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,Joe Kamberova,United States,Alabama,Mobile,36608,29-09-2017,03-10-2017,Standard Class,Consumer,Office Supplies,Binders,62.94,3,30.2112,0,South,
3502,CA-2017-108616,JK-15730,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",Joe Kamberova,United States,Alabama,Mobile,36608,29-09-2017,03-10-2017,Standard Class,Consumer,Office Supplies,Art,25.92,9,7.776,0,South,
3516,CA-2017-168536,SC-20800,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Stuart Calhoun,United States,Mississippi,Jackson,39212,20-12-2017,24-12-2017,Standard Class,Consumer,Technology,Accessories,66.3,3,8.619,0,South,
3517,US-2017-113649,HA-14920,OFF-PA-10000130,Xerox 199,Helen Andreada,United States,North Carolina,Fayetteville,28314,09-08-2017,12-08-2017,First Class,Consumer,Office Supplies,Paper,30.816,9,9.63,0.2,South,
3518,US-2017-113649,HA-14920,TEC-PH-10002350,Apple EarPods with Remote and Mic,Helen Andreada,United States,North Carolina,Fayetteville,28314,09-08-2017,12-08-2017,First Class,Consumer,Technology,Phones,44.784,2,4.4784,0.2,South,
3519,US-2017-113649,HA-14920,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,Helen Andreada,United States,North Carolina,Fayetteville,28314,09-08-2017,12-08-2017,First Class,Consumer,Office Supplies,Appliances,569.536,4,64.0728,0.2,South,
3579,CA-2017-104157,MT-17815,OFF-ST-10000321,Akro Stacking Bins,Meg Tillman,United States,Mississippi,Jackson,39212,25-07-2017,29-07-2017,Standard Class,Consumer,Office Supplies,Storage,7.89,1,0.3156,0,South,
3580,CA-2017-104157,MT-17815,OFF-PA-10004665,Advantus Motivational Note Cards,Meg Tillman,United States,Mississippi,Jackson,39212,25-07-2017,29-07-2017,Standard Class,Consumer,Office Supplies,Paper,65.5,5,32.095,0,South,
3581,CA-2017-104157,MT-17815,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Meg Tillman,United States,Mississippi,Jackson,39212,25-07-2017,29-07-2017,Standard Class,Consumer,Furniture,Tables,2430.08,8,388.8128,0,South,
3621,CA-2017-109743,SH-19975,OFF-AR-10003727,Berol Giant Pencil Sharpener,Sally Hughsby,United States,Tennessee,Smyrna,37167,22-09-2017,29-09-2017,Standard Class,Corporate,Office Supplies,Art,40.776,3,4.5873,0.2,South,
3622,CA-2017-109743,SH-19975,TEC-PH-10004071,PayAnywhere Card Reader,Sally Hughsby,United States,Tennessee,Smyrna,37167,22-09-2017,29-09-2017,Standard Class,Corporate,Technology,Phones,63.936,8,5.5944,0.2,South,
3688,CA-2017-108567,DB-13210,OFF-BI-10004140,Avery Non-Stick Binders,Dean Braden,United States,Florida,Port Saint Lucie,34952,20-05-2017,24-05-2017,Standard Class,Consumer,Office Supplies,Binders,2.694,2,-2.245,0.7,South,
3695,CA-2017-142097,QJ-19255,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,Quincy Jones,United States,Virginia,Springfield,22153,15-10-2017,20-10-2017,Standard Class,Corporate,Office Supplies,Binders,232.96,7,116.48,0,South,
3696,CA-2017-142097,QJ-19255,OFF-EN-10002312,#10 Self-Seal White Envelopes,Quincy Jones,United States,Virginia,Springfield,22153,15-10-2017,20-10-2017,Standard Class,Corporate,Office Supplies,Envelopes,66.54,6,32.6046,0,South,
3697,CA-2017-142097,QJ-19255,OFF-AP-10000696,Holmes Odor Grabber,Quincy Jones,United States,Virginia,Springfield,22153,15-10-2017,20-10-2017,Standard Class,Corporate,Office Supplies,Appliances,43.26,3,14.2758,0,South,
3718,CA-2017-142370,TP-21130,OFF-SU-10003002,Letter Slitter,Theone Pippenger,United States,Georgia,Columbus,31907,19-09-2017,23-09-2017,Standard Class,Consumer,Office Supplies,Supplies,5.04,2,0.1512,0,South,
3719,CA-2017-142370,TP-21130,TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,Theone Pippenger,United States,Georgia,Columbus,31907,19-09-2017,23-09-2017,Standard Class,Consumer,Technology,Accessories,249.95,5,107.4785,0,South,
3721,CA-2017-151155,AB-10255,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Alejandro Ballentine,United States,Mississippi,Jackson,39212,20-12-2017,24-12-2017,Standard Class,Home Office,Furniture,Furnishings,18.92,4,7.3788,0,South,
3722,CA-2017-151155,AB-10255,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,Alejandro Ballentine,United States,Mississippi,Jackson,39212,20-12-2017,24-12-2017,Standard Class,Home Office,Office Supplies,Binders,15.42,2,6.939,0,South,
3746,CA-2017-149979,RA-19915,OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Russell Applegate,United States,Georgia,Columbus,31907,23-09-2017,28-09-2017,Second Class,Consumer,Office Supplies,Storage,118.25,5,34.2925,0,South,
3747,CA-2017-149979,RA-19915,FUR-CH-10002084,Hon Mobius Operator's Chair,Russell Applegate,United States,Georgia,Columbus,31907,23-09-2017,28-09-2017,Second Class,Consumer,Furniture,Chairs,368.97,3,81.1734,0,South,
3801,CA-2017-156503,NC-18415,FUR-CH-10003606,SAFCO Folding Chair Trolley,Nathan Cano,United States,North Carolina,Jacksonville,28540,14-10-2017,20-10-2017,Standard Class,Consumer,Furniture,Chairs,102.592,1,10.2592,0.2,South,
3802,CA-2017-156503,NC-18415,TEC-AC-10002473,Maxell 4.7GB DVD-R,Nathan Cano,United States,North Carolina,Jacksonville,28540,14-10-2017,20-10-2017,Standard Class,Consumer,Technology,Accessories,22.704,1,5.9598,0.2,South,
3803,CA-2017-156503,NC-18415,OFF-PA-10002319,Xerox 1944,Nathan Cano,United States,North Carolina,Jacksonville,28540,14-10-2017,20-10-2017,Standard Class,Consumer,Office Supplies,Paper,93.024,3,33.7212,0.2,South,
3804,CA-2017-156503,NC-18415,OFF-SU-10000946,Staple remover,Nathan Cano,United States,North Carolina,Jacksonville,28540,14-10-2017,20-10-2017,Standard Class,Consumer,Office Supplies,Supplies,12.768,2,1.4364,0.2,South,
3805,CA-2017-156503,NC-18415,OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Nathan Cano,United States,North Carolina,Jacksonville,28540,14-10-2017,20-10-2017,Standard Class,Consumer,Office Supplies,Envelopes,35.008,4,13.128,0.2,South,
3806,CA-2017-156503,NC-18415,OFF-PA-10002377,Xerox 1916,Nathan Cano,United States,North Carolina,Jacksonville,28540,14-10-2017,20-10-2017,Standard Class,Consumer,Office Supplies,Paper,39.152,1,14.682,0.2,South,
3815,CA-2017-152471,ZD-21925,TEC-PH-10002824,Jabra SPEAK 410 Multidevice Speakerphone,Zuschuss Donatelli,United States,Florida,Jacksonville,32216,08-07-2017,08-07-2017,Same Day,Consumer,Technology,Phones,823.96,5,51.4975,0.2,South,
3816,CA-2017-152471,ZD-21925,OFF-PA-10004965,Xerox 1921,Zuschuss Donatelli,United States,Florida,Jacksonville,32216,08-07-2017,08-07-2017,Same Day,Consumer,Office Supplies,Paper,15.984,2,4.995,0.2,South,
3874,CA-2017-136231,DM-13015,OFF-EN-10001099,Staple envelope,Darrin Martin,United States,Tennessee,Johnson City,37604,05-09-2017,07-09-2017,Second Class,Consumer,Office Supplies,Envelopes,23.472,3,7.6284,0.2,South,
3875,CA-2017-136231,DM-13015,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Darrin Martin,United States,Tennessee,Johnson City,37604,05-09-2017,07-09-2017,Second Class,Consumer,Office Supplies,Binders,86.058,7,-63.1092,0.7,South,
3876,CA-2017-136231,DM-13015,TEC-PH-10002660,Nortel Networks T7316 E Nt8 B27,Darrin Martin,United States,Tennessee,Johnson City,37604,05-09-2017,07-09-2017,Second Class,Consumer,Technology,Phones,108.784,2,6.799,0.2,South,
3877,CA-2017-136231,DM-13015,OFF-PA-10000327,Xerox 1971,Darrin Martin,United States,Tennessee,Johnson City,37604,05-09-2017,07-09-2017,Second Class,Consumer,Office Supplies,Paper,10.272,3,3.21,0.2,South,
3878,CA-2017-140641,EP-13915,OFF-BI-10001191,Canvas Sectional Post Binders,Emily Phan,United States,Florida,Tampa,33614,28-10-2017,02-11-2017,Standard Class,Consumer,Office Supplies,Binders,38.19,5,-26.733,0.7,South,
3958,CA-2017-156573,RB-19360,OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,Raymond Buch,United States,Tennessee,Nashville,37211,29-05-2017,02-06-2017,Standard Class,Consumer,Office Supplies,Binders,11.277,3,-8.6457,0.7,South,
3959,CA-2017-156573,RB-19360,OFF-AR-10003732,Newell 333,Raymond Buch,United States,Tennessee,Nashville,37211,29-05-2017,02-06-2017,Standard Class,Consumer,Office Supplies,Art,4.448,2,0.3336,0.2,South,
3960,CA-2017-156573,RB-19360,FUR-FU-10001085,3M Polarizing Light Filter Sleeves,Raymond Buch,United States,Tennessee,Nashville,37211,29-05-2017,02-06-2017,Standard Class,Consumer,Furniture,Furnishings,44.76,3,14.547,0.2,South,
3977,US-2017-116400,EB-13930,FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Eric Barreto,United States,Virginia,Richmond,23223,22-10-2017,24-10-2017,First Class,Consumer,Furniture,Furnishings,39.92,4,11.1776,0,South,
3989,US-2017-159415,CS-12175,FUR-FU-10003798,"Ultra Door Kickplate, 8""H x 34""W",Charles Sheldon,United States,Tennessee,Columbia,38401,17-04-2017,22-04-2017,Standard Class,Corporate,Furniture,Furnishings,79.12,5,13.846,0.2,South,
4155,CA-2017-139689,MP-17965,OFF-BI-10004781,GBC Wire Binding Strips,Michael Paige,United States,Tennessee,Bristol,37620,29-12-2017,03-01-2018,Standard Class,Corporate,Office Supplies,Binders,38.088,4,-27.9312,0.7,South,
4156,CA-2017-139689,MP-17965,OFF-BI-10000145,Zipper Ring Binder Pockets,Michael Paige,United States,Tennessee,Bristol,37620,29-12-2017,03-01-2018,Standard Class,Corporate,Office Supplies,Binders,2.808,3,-1.9656,0.7,South,
4160,US-2017-164588,AP-10915,OFF-AR-10003056,Newell 341,Arthur Prichep,United States,Georgia,Columbus,31907,16-04-2017,23-04-2017,Standard Class,Consumer,Office Supplies,Art,12.84,3,3.7236,0,South,
4173,CA-2017-152163,JF-15355,OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",Jay Fein,United States,South Carolina,Columbia,29203,01-07-2017,01-07-2017,Same Day,Consumer,Office Supplies,Binders,14.2,2,6.532,0,South,
4174,CA-2017-152163,JF-15355,OFF-PA-10000788,Xerox 210,Jay Fein,United States,South Carolina,Columbia,29203,01-07-2017,01-07-2017,Same Day,Consumer,Office Supplies,Paper,12.96,2,6.2208,0,South,
4175,CA-2017-152163,JF-15355,OFF-BI-10003364,Binding Machine Supplies,Jay Fein,United States,South Carolina,Columbia,29203,01-07-2017,01-07-2017,Same Day,Consumer,Office Supplies,Binders,58.34,2,28.0032,0,South,
4243,CA-2017-159142,ME-17320,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,Maria Etezadi,United States,Virginia,Springfield,22153,04-04-2017,05-04-2017,First Class,Home Office,Technology,Phones,149.97,3,5.9988,0,South,
4244,CA-2017-159142,ME-17320,OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Maria Etezadi,United States,Virginia,Springfield,22153,04-04-2017,05-04-2017,First Class,Home Office,Office Supplies,Paper,27.81,3,13.0707,0,South,
4431,CA-2017-168893,AP-10915,OFF-FA-10002280,Advantus Plastic Paper Clips,Arthur Prichep,United States,Kentucky,Henderson,42420,03-11-2017,08-11-2017,Second Class,Consumer,Office Supplies,Fasteners,20,4,9.6,0,South,
4432,CA-2017-168893,AP-10915,OFF-AR-10001770,Economy #2 Pencils,Arthur Prichep,United States,Kentucky,Henderson,42420,03-11-2017,08-11-2017,Second Class,Consumer,Office Supplies,Art,7.98,3,2.0748,0,South,
4433,CA-2017-168893,AP-10915,FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,Arthur Prichep,United States,Kentucky,Henderson,42420,03-11-2017,08-11-2017,Second Class,Consumer,Furniture,Furnishings,24.1,5,9.158,0,South,
4434,CA-2017-168893,AP-10915,OFF-AR-10003772,Boston 16750 Black Compact Battery Pencil Sharpener,Arthur Prichep,United States,Kentucky,Henderson,42420,03-11-2017,08-11-2017,Second Class,Consumer,Office Supplies,Art,8.75,1,2.625,0,South,
4435,CA-2017-168893,AP-10915,FUR-TA-10003392,Global Adaptabilities Conference Tables,Arthur Prichep,United States,Kentucky,Henderson,42420,03-11-2017,08-11-2017,Second Class,Consumer,Furniture,Tables,842.94,3,160.1586,0,South,
4515,CA-2017-120873,BW-11200,FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,Ben Wallace,United States,Virginia,Hampton,23666,27-10-2017,01-11-2017,Second Class,Consumer,Furniture,Chairs,290.98,1,75.6548,0,South,
4612,CA-2017-109407,HG-14965,OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,Henry Goldwyn,United States,Mississippi,Gulfport,39503,24-01-2017,26-01-2017,Second Class,Corporate,Office Supplies,Binders,31.36,4,15.68,0,South,
4613,US-2017-165953,EP-13915,OFF-AR-10000588,Newell 345,Emily Phan,United States,Florida,Jacksonville,32216,31-12-2017,06-01-2018,Standard Class,Consumer,Office Supplies,Art,47.616,3,3.5712,0.2,South,
4614,US-2017-165953,EP-13915,OFF-PA-10002250,Things To Do Today Pad,Emily Phan,United States,Florida,Jacksonville,32216,31-12-2017,06-01-2018,Standard Class,Consumer,Office Supplies,Paper,23.48,5,8.218,0.2,South,
4640,CA-2017-102162,JF-15565,TEC-CO-10001943,Canon PC-428 Personal Copier,Jill Fjeld,United States,Virginia,Newport News,23602,11-09-2017,16-09-2017,Standard Class,Consumer,Technology,Copiers,1599.92,8,751.9624,0,South,
4641,CA-2017-102162,JF-15565,OFF-EN-10002312,#10 Self-Seal White Envelopes,Jill Fjeld,United States,Virginia,Newport News,23602,11-09-2017,16-09-2017,Standard Class,Consumer,Office Supplies,Envelopes,11.09,1,5.4341,0,South,
4664,CA-2017-111409,PO-18850,OFF-LA-10002787,Avery 480,Patrick O'Brill,United States,Florida,Jacksonville,32216,18-09-2017,22-09-2017,Standard Class,Consumer,Office Supplies,Labels,3,1,1.05,0.2,South,
4665,CA-2017-116232,AC-10450,OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,Amy Cox,United States,Florida,Pembroke Pines,33024,22-09-2017,26-09-2017,Standard Class,Consumer,Office Supplies,Binders,7.506,9,-6.0048,0.7,South,
4666,CA-2017-116232,AC-10450,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Amy Cox,United States,Florida,Pembroke Pines,33024,22-09-2017,26-09-2017,Standard Class,Consumer,Office Supplies,Labels,16.56,2,5.796,0.2,South,
4683,CA-2017-127698,MV-18190,TEC-PH-10003811,Jabra Supreme Plus Driver Edition Headset,Mike Vittorini,United States,North Carolina,Raleigh,27604,01-12-2017,01-12-2017,Same Day,Consumer,Technology,Phones,863.928,9,86.3928,0.2,South,
4724,CA-2017-159653,JF-15490,OFF-LA-10004345,Avery 493,Jeremy Farry,United States,Georgia,Athens,30605,22-05-2017,22-05-2017,Same Day,Consumer,Office Supplies,Labels,14.73,3,7.2177,0,South,
4725,CA-2017-131968,LB-16795,OFF-BI-10002852,Ibico Standard Transparent Covers,Laurel Beltran,United States,Florida,Apopka,32712,11-11-2017,15-11-2017,Standard Class,Home Office,Office Supplies,Binders,9.888,2,-6.9216,0.7,South,
4726,CA-2017-131968,LB-16795,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Laurel Beltran,United States,Florida,Apopka,32712,11-11-2017,15-11-2017,Standard Class,Home Office,Office Supplies,Appliances,671.544,3,50.3658,0.2,South,
4752,CA-2017-159989,EB-13870,TEC-PH-10000169,ARKON Windshield Dashboard Air Vent Car Mount Holder,Emily Burns,United States,Tennessee,Franklin,37064,09-12-2017,13-12-2017,Standard Class,Consumer,Technology,Phones,40.68,3,-9.153,0.2,South,
4797,US-2017-148901,MK-17905,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,Michael Kennedy,United States,Florida,Jacksonville,32216,14-05-2017,19-05-2017,Standard Class,Corporate,Office Supplies,Binders,57.582,3,-44.1462,0.7,South,
4798,US-2017-148901,MK-17905,OFF-PA-10004983,Xerox 23,Michael Kennedy,United States,Florida,Jacksonville,32216,14-05-2017,19-05-2017,Standard Class,Corporate,Office Supplies,Paper,31.104,6,10.8864,0.2,South,
4799,US-2017-148901,MK-17905,FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",Michael Kennedy,United States,Florida,Jacksonville,32216,14-05-2017,19-05-2017,Standard Class,Corporate,Furniture,Furnishings,30.192,3,8.3028,0.2,South,
4800,US-2017-148901,MK-17905,TEC-PH-10003988,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Michael Kennedy,United States,Florida,Jacksonville,32216,14-05-2017,19-05-2017,Standard Class,Corporate,Technology,Phones,43.6,5,4.36,0.2,South,
4801,US-2017-148901,MK-17905,OFF-AR-10002467,Dixon Ticonderoga Pencils,Michael Kennedy,United States,Florida,Jacksonville,32216,14-05-2017,19-05-2017,Standard Class,Corporate,Office Supplies,Art,4.768,2,0.4172,0.2,South,
4802,US-2017-148901,MK-17905,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,Michael Kennedy,United States,Florida,Jacksonville,32216,14-05-2017,19-05-2017,Standard Class,Corporate,Office Supplies,Binders,10.38,2,-7.612,0.7,South,
4803,US-2017-148901,MK-17905,OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,Michael Kennedy,United States,Florida,Jacksonville,32216,14-05-2017,19-05-2017,Standard Class,Corporate,Office Supplies,Binders,13.392,8,-9.8208,0.7,South,
4879,US-2017-131891,PW-19240,OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Pierre Wener,United States,Florida,Pensacola,32503,29-07-2017,31-07-2017,First Class,Consumer,Office Supplies,Binders,2.214,3,-1.476,0.7,South,
4887,CA-2017-163167,RF-19345,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",Randy Ferguson,United States,Georgia,Marietta,30062,28-11-2017,01-12-2017,Second Class,Corporate,Furniture,Chairs,182.67,3,52.9743,0,South,
4888,CA-2017-163167,RF-19345,TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,Randy Ferguson,United States,Georgia,Marietta,30062,28-11-2017,01-12-2017,Second Class,Corporate,Technology,Accessories,101.7,6,6.102,0,South,
4889,CA-2017-163167,RF-19345,OFF-ST-10004459,Tennsco Single-Tier Lockers,Randy Ferguson,United States,Georgia,Marietta,30062,28-11-2017,01-12-2017,Second Class,Corporate,Office Supplies,Storage,1126.02,3,56.301,0,South,
4890,CA-2017-163167,RF-19345,OFF-ST-10003805,"24 Capacity Maxi Data Binder Racks, Pearl",Randy Ferguson,United States,Georgia,Marietta,30062,28-11-2017,01-12-2017,Second Class,Corporate,Office Supplies,Storage,1263.3,6,315.825,0,South,
4965,CA-2017-141180,DP-13000,OFF-BI-10000301,GBC Instant Report Kit,Darren Powers,United States,Florida,Fort Lauderdale,33311,15-05-2017,19-05-2017,Second Class,Consumer,Office Supplies,Binders,7.764,4,-5.176,0.7,South,
